run,episode,cumulative_decisions,circuit,fault_id,stage,sweep,difficulty,extrinsic_reward_sum,reward_sum,scaled_intrinsic_reward_sum,steps,outcome,updated,entropy,value_loss
SmartATPG-GAE,235,9818,c7552,G4756:GO:sa0,easy,1,easy,100.25078369905957,105.72886341805315,5.478079718993574,47,1,True,0.0489196814596653,0.011638826690614223
SmartATPG-GAE,236,9830,c7552,G4429:GO:sa0,easy,1,easy,99.86486486486487,101.11147650144332,1.2466116365784559,12,1,True,0.054486844688653946,0.007593879941850901
SmartATPG-GAE,237,9836,c7552,G6901:GO:sa1,easy,1,easy,100.0,100.63820975686954,0.6382097568695418,6,1,True,0.058233991265296936,0.005987177137285471
SmartATPG-GAE,238,9850,c7552,G5685:GO:sa1,easy,1,easy,104.45544554455445,106.11168181490468,1.6562362703502247,14,1,True,0.05118045583367348,0.004984129685908556
SmartATPG-GAE,239,9894,c7552,G6732:GO:sa1,easy,1,easy,98.78923766816143,103.63060647226142,4.841368804099943,44,1,True,0.056145619601011276,0.01441930327564478
SmartATPG-GAE,240,9926,c7552,G4023:GI1:sa1,easy,1,easy,100.0,103.28794506630055,3.2879450663005145,32,1,True,0.055672403424978256,0.008658171631395817
SmartATPG-GAE,241,9955,c499,dummy_gate3:GO:sa0,easy,1,easy,104.96437054631829,108.49810604952964,3.533735503211353,29,1,True,0.04361141845583916,0.008928965777158737
SmartATPG-GAE,242,10011,c499,G163:GI1:sa1,easy,1,easy,102.02352941176471,108.46978375527053,6.4462543435058315,56,1,True,0.045883119106292725,0.014684438705444336
SmartATPG-GAE,243,10069,c499,G477:GO:sa1,easy,1,easy,80.0,87.01459941637025,7.014599416370302,58,1,True,0.03984392434358597,0.02648492157459259
SmartATPG-GAE,244,10125,c499,G475:GO:sa1,easy,1,easy,80.0,86.75849497258307,6.758494972583119,56,1,True,0.03930068016052246,0.02540457807481289
SmartATPG-GAE,245,10180,c499,G447:GI1:sa1,easy,1,easy,90.96069868995633,97.52950413431302,6.568805444356689,55,1,True,0.039468102157115936,0.02615034393966198
SmartATPG-GAE,246,10238,c499,G489:GO:sa1,easy,1,easy,80.0,86.907199706725,6.907199706725045,58,1,True,0.03935372829437256,0.035394087433815
SmartATPG-GAE,247,11084,c499,G421:GI0:sa1,easy,1,easy,-160.0,-68.12013383898811,91.87986616101149,846,2,True,0.05161334574222565,0.031581487506628036
SmartATPG-GAE,248,11184,c499,G165:GI1:sa1,easy,1,easy,52.33890214797136,63.24448820372221,10.90558605575083,100,1,True,0.04911606013774872,0.08028201758861542
SmartATPG-GAE,249,11215,c499,G479:GO:sa1,easy,1,easy,94.822695035461,98.35685399123719,3.534158955776173,31,1,True,0.03732427582144737,0.03884555771946907
SmartATPG-GAE,250,11275,c499,G367:GO:sa1,easy,1,easy,101.3076923076923,107.7900388879171,6.48234658022482,60,1,True,0.03583379089832306,0.029678398743271828
SmartATPG-GAE,251,11333,c499,G493:GO:sa1,easy,1,easy,80.0,86.5883763266307,6.588376326630755,58,1,True,0.02997886762022972,0.027667008340358734
SmartATPG-GAE,252,11391,c499,G469:GO:sa1,easy,1,easy,80.0,86.55452123469645,6.554521234696512,58,1,True,0.02877039834856987,0.032971370965242386
SmartATPG-GAE,253,11447,c499,dummy_gate9:GO:sa0,easy,1,easy,97.94811320754717,104.25833593065384,6.310222723106718,56,1,True,0.028247933834791183,0.02518070675432682
SmartATPG-GAE,254,11503,c499,dummy_gate26:GO:sa0,easy,1,easy,97.97647058823529,104.25319379853823,6.276723210302971,56,1,True,0.028091588988900185,0.022205008193850517
SmartATPG-GAE,255,11559,c499,G462:GO:sa1,easy,1,easy,80.0,86.24250489173782,6.2425048917377355,56,1,True,0.027619343250989914,0.03100418671965599
SmartATPG-GAE,256,12104,c499,G348:GO:sa1,easy,1,easy,-160.0,-104.41841683778917,55.58158316221164,545,2,True,0.030039750039577484,0.04814136400818825
SmartATPG-GAE,257,12162,c499,G497:GO:sa1,easy,1,easy,80.0,86.31995459991326,6.319954599913318,58,1,True,0.027058620005846024,0.06434493511915207
SmartATPG-GAE,258,12707,c499,G349:GO:sa1,easy,1,easy,-160.0,-105.47881542075044,54.52118457925024,545,2,True,0.030087560415267944,0.04598723724484444
SmartATPG-GAE,259,12763,c499,dummy_gate10:GO:sa1,easy,1,easy,97.97647058823529,103.98477274241274,6.008302154177475,56,1,True,0.027183139696717262,0.059273045510053635
SmartATPG-GAE,260,12818,c499,G454:GI1:sa1,easy,1,easy,90.96069868995633,96.79996295346284,5.839264263506509,55,1,True,0.02754039689898491,0.043426841497421265
SmartATPG-GAE,261,12874,c499,G470:GO:sa1,easy,1,easy,80.0,85.95133350432579,5.951333504325827,56,1,True,0.027429495006799698,0.03429343178868294
SmartATPG-GAE,262,12930,c499,G166:GI1:sa1,easy,1,easy,102.02352941176471,107.5876943190134,5.564164907248685,56,1,True,0.03085348568856716,0.020644286647439003
SmartATPG-GAE,263,12991,c499,dummy_gate20:GO:sa1,easy,1,easy,96.63507109004739,103.01965010948955,6.384579019442114,61,1,True,0.027550339698791504,0.021862216293811798
SmartATPG-GAE,264,13053,c499,dummy_gate31:GO:sa0,easy,1,easy,96.85185185185185,103.3353936236152,6.48354177176322,62,1,True,0.027504149824380875,0.02121310494840145
SmartATPG-GAE,265,13108,c499,G426:GO:sa1,easy,1,easy,90.96069868995633,96.64221603797999,5.681517348023662,55,1,True,0.02748686634004116,0.02235175110399723
SmartATPG-GAE,266,13163,c499,G462:GI1:sa1,easy,1,easy,90.96069868995633,96.61109062750918,5.65039193755285,55,1,True,0.027023909613490105,0.022838234901428223
SmartATPG-GAE,267,13224,c499,G453:GI1:sa1,easy,1,easy,89.60698689956332,95.79874519731699,6.191758297753665,61,1,True,0.02679234929382801,0.025271393358707428
SmartATPG-GAE,268,13280,c499,G437:GO:sa1,easy,1,easy,80.0,85.71986628390275,5.719866283902673,56,1,True,0.026006923988461494,0.03418545797467232
SmartATPG-GAE,269,13335,c499,G451:GI1:sa1,easy,1,easy,90.96069868995633,96.51588992896625,5.555191239009915,55,1,True,0.026109367609024048,0.02566710114479065
SmartATPG-GAE,270,13391,c499,dummy_gate22:GO:sa0,easy,1,easy,98.0607476635514,103.7159646285108,5.655216964959537,56,1,True,0.025897936895489693,0.02255954220890999
SmartATPG-GAE,271,13447,c499,G439:GO:sa1,easy,1,easy,80.0,85.6229402284433,5.622940228443193,56,1,True,0.025933953002095222,0.03387264162302017
SmartATPG-GAE,272,13508,c499,G449:GI1:sa1,easy,1,easy,89.60698689956332,95.62325591238707,6.016269012823749,61,1,True,0.026443220674991608,0.025289129465818405
SmartATPG-GAE,273,13569,c499,dummy_gate28:GO:sa1,easy,1,easy,96.69014084507042,102.72476021869623,6.034619373625779,61,1,True,0.02608889900147915,0.02357345074415207
SmartATPG-GAE,274,14426,c499,G416:GI0:sa1,easy,1,easy,-160.0,-81.93360428287411,78.06639571712554,857,2,True,0.038598332554101944,0.040051527321338654
SmartATPG-GAE,275,14482,c499,G458:GO:sa1,easy,1,easy,80.0,85.44076548270097,5.440765482700872,56,1,True,0.026523929089307785,0.05848943442106247
SmartATPG-GAE,276,14537,c499,G467:GI1:sa1,easy,1,easy,90.96069868995633,96.24462743434839,5.283928744392059,55,1,True,0.02670825459063053,0.037320077419281006
SmartATPG-GAE,277,14593,c499,G466:GO:sa1,easy,1,easy,80.0,85.3803712345291,5.3803712345289885,56,1,True,0.024515077471733093,0.04055768623948097
SmartATPG-GAE,278,14654,c499,dummy_gate20:GO:sa0,easy,1,easy,96.63507109004739,102.44245786096793,5.80738677092049,61,1,True,0.022420331835746765,0.024458538740873337
SmartATPG-GAE,279,14715,c499,G456:GI1:sa1,easy,1,easy,89.60698689956332,95.33063913533299,5.723652235769669,61,1,True,0.02194983884692192,0.02638677880167961
SmartATPG-GAE,280,14773,c499,G496:GO:sa1,easy,1,easy,80.0,85.47214310683353,5.47214310683357,58,1,True,0.02147817425429821,0.032795198261737823
SmartATPG-GAE,281,14791,c1908,G1178:GO:sa1,easy,1,easy,100.47058823529412,102.09963048275478,1.6290422474606734,18,1,True,0.02206639014184475,0.02330152690410614
SmartATPG-GAE,282,14805,c1908,G222:GO:sa1,easy,1,easy,97.6470588235294,98.79952658081933,1.1524677572899324,14,1,True,0.032759472727775574,0.007360135670751333
SmartATPG-GAE,283,14818,c1908,G1163:GO:sa0,easy,1,easy,100.0,101.15056979319121,1.150569793191212,13,1,True,0.020360330119729042,0.00664799939841032
SmartATPG-GAE,284,14847,c1908,G298:GO:sa0,easy,1,easy,80.0,82.60129487539233,2.6012948753923286,29,1,True,0.018146948888897896,0.021866267547011375
SmartATPG-GAE,285,14855,c1908,G714:GI0:sa1,easy,1,easy,101.0,101.71985518410595,0.719855184105958,8,1,True,0.01697097159922123,0.009438582696020603
SmartATPG-GAE,286,14884,c1908,G301:GO:sa0,easy,1,easy,80.0,82.57306161350857,2.5730616135085804,29,1,True,0.017209872603416443,0.025677278637886047
SmartATPG-GAE,287,14896,c1908,G157:GO:sa1,easy,1,easy,100.64102564102564,101.71363613805732,1.0726104970317023,12,1,True,0.016797909513115883,0.005503293126821518
SmartATPG-GAE,288,14925,c1908,dummy_gate5:GO:sa0,easy,1,easy,80.0,82.58161496667228,2.5816149666723014,29,1,True,0.016879254952073097,0.029523806646466255
SmartATPG-GAE,289,14930,c1908,G1293:GO:sa1,easy,1,easy,100.0,100.35332718247125,0.35332718247126216,5,1,True,0.021103817969560623,0.003910860046744347
SmartATPG-GAE,290,14952,c1908,G188:GO:sa1,easy,1,easy,83.88888888888889,85.63409470363439,1.7452058147455192,22,1,True,0.018537091091275215,0.022997278720140457
SmartATPG-GAE,291,14961,c1908,G1734:GI0:sa1,easy,1,easy,100.9375,101.67927046033253,0.741770460332538,9,1,True,0.018954921513795853,0.009455583058297634
SmartATPG-GAE,292,14972,c1908,G1657:GI0:sa1,easy,1,easy,101.17647058823529,102.10801888242524,0.9315482941899673,11,1,True,0.018589166924357414,0.005892879795283079
SmartATPG-GAE,293,15024,c1908,dummy_gate13:GO:sa0,easy,1,easy,80.0,84.55050018358365,4.550500183583672,52,1,True,0.01734982803463936,0.02878205105662346
SmartATPG-GAE,294,15076,c1908,G1681:GO:sa0,easy,1,easy,80.0,84.2026830116668,4.202683011666813,52,1,True,0.017617786303162575,0.02966977097094059
SmartATPG-GAE,295,15090,c1908,G895:GO:sa1,easy,1,easy,100.54054054054055,101.71842499382697,1.1778844532864288,14,1,True,0.01683245226740837,0.017091216519474983
SmartATPG-GAE,296,15119,c1908,G1763:GO:sa1,easy,1,easy,80.0,82.4440614176938,2.4440614176938045,29,1,True,0.017231246456503868,0.027585338801145554
SmartATPG-GAE,297,15124,c1908,G1273:GO:sa1,easy,1,easy,100.0,100.33782388443221,0.3378238844322187,5,1,True,0.02216614969074726,0.007150714285671711
SmartATPG-GAE,298,15158,c1908,G693:GO:sa1,easy,1,easy,80.0,82.88906803285833,2.889068032858371,34,1,True,0.017697785049676895,0.027629533782601357
SmartATPG-GAE,299,15189,c1908,G1893:GO:sa1,easy,1,easy,80.0,82.5876631502892,2.5876631502892113,31,1,True,0.017039380967617035,0.02929534763097763
SmartATPG-GAE,300,15228,c1908,G1066:GO:sa1,easy,1,easy,80.0,83.27123362246424,3.2712336224642247,39,1,True,0.017622249200940132,0.017342517152428627
SmartATPG-GAE,301,15242,c1908,G735:GO:sa1,easy,1,easy,99.45205479452055,100.46029232969252,1.0082375351719792,14,1,True,0.020604832097887993,0.012606605887413025
SmartATPG-GAE,302,15258,c1908,G1474:GI0:sa1,easy,1,easy,98.93333333333334,100.10624596295986,1.1729126296265253,16,1,True,0.020785847678780556,0.012267063371837139
SmartATPG-GAE,303,15267,c1908,G1508:GI1:sa1,easy,1,easy,100.0,100.61238076785148,0.6123807678514626,9,1,True,0.020720859989523888,0.0033238462638109922
SmartATPG-GAE,304,15278,c1908,G1078:GO:sa1,easy,1,easy,100.0,100.84595882611639,0.8459588261163733,11,1,True,0.017152559012174606,0.00563456816598773
SmartATPG-GAE,305,15292,c1908,G1126:GO:sa0,easy,1,easy,100.66666666666667,101.79511520587832,1.1284485392116552,14,1,True,0.017009766772389412,0.0058992658741772175
SmartATPG-GAE,306,15327,c1908,G998:GO:sa1,easy,1,easy,80.0,82.84892182013417,2.848921820134168,35,1,True,0.01802285574376583,0.028272554278373718
SmartATPG-GAE,307,15358,c1908,G1669:GO:sa1,easy,1,easy,80.0,82.45976324608252,2.4597632460825123,31,1,True,0.017540613189339638,0.0250373687595129
SmartATPG-GAE,308,15366,c1908,G713:GI0:sa1,easy,1,easy,101.0,101.64372148851965,0.6437214885196483,8,1,True,0.016999296844005585,0.012486027553677559
SmartATPG-GAE,309,15418,c1908,G1678:GO:sa0,easy,1,easy,80.0,83.8747700340957,3.874770034095702,52,1,True,0.018282370641827583,0.03786332532763481
SmartATPG-GAE,310,15433,c1908,G1778:GO:sa1,easy,1,easy,79.08045977011494,80.11795542727747,1.0374956571625287,15,1,True,0.023420585319399834,0.025236669927835464
SmartATPG-GAE,311,15438,c1908,G458:GO:sa1,easy,1,easy,100.0,100.30948145199699,0.30948145199698934,5,1,True,0.02449413388967514,0.008304977789521217
SmartATPG-GAE,312,15454,c1908,G948:GO:sa0,easy,1,easy,100.49382716049382,101.72668379825768,1.2328566377638435,16,1,True,0.017173251137137413,0.009495317004621029
SmartATPG-GAE,313,15464,c1908,G645:GO:sa1,easy,1,easy,100.94339622641509,101.71298763558208,0.7695914091669818,10,1,True,0.01709333434700966,0.005133225582540035
SmartATPG-GAE,314,15482,c1908,G1484:GO:sa1,easy,1,easy,98.9873417721519,100.22212957789611,1.2347878057441948,18,1,True,0.021952886134386063,0.006685811094939709
SmartATPG-GAE,315,15496,c1908,G1140:GO:sa0,easy,1,easy,100.56338028169014,101.65120858050179,1.087828298811626,14,1,True,0.017306385561823845,0.004242029972374439
SmartATPG-GAE,316,15533,c1908,G1091:GO:sa1,easy,1,easy,80.0,82.85044652740413,2.8504465274040673,37,1,True,0.01842634566128254,0.02474239654839039
SmartATPG-GAE,317,15582,c1908,dummy_gate4:GO:sa1,easy,1,easy,80.0,83.75949664625573,3.7594966462557453,49,1,True,0.01821802370250225,0.02433941885828972
SmartATPG-GAE,318,15615,c1908,G425:GO:sa1,easy,1,easy,80.0,82.51728161410846,2.5172816141084517,33,1,True,0.018429560586810112,0.0191794503480196
SmartATPG-GAE,319,15664,c1908,dummy_gate2:GO:sa0,easy,1,easy,80.0,83.6881852338018,3.6881852338018044,49,1,True,0.018250150606036186,0.02890104614198208
SmartATPG-GAE,320,15677,c1908,G914:GO:sa0,easy,1,easy,100.0,100.93265155063531,0.9326515506353182,13,1,True,0.01764717511832714,0.012844285927712917
SmartATPG-GAE,321,15776,c6288,G3145:GI1:sa0,easy,1,easy,95.37549407114625,105.3756919926632,10.000197921516857,99,1,True,0.3257800340652466,0.02005450241267681
SmartATPG-GAE,322,15819,c6288,G2590:GO:sa1,easy,1,easy,95.43307086614173,99.64299525185689,4.209924385715173,43,1,True,0.28115609288215637,0.020316176116466522
SmartATPG-GAE,323,15829,c6288,G548:GO:sa0,easy,1,easy,96.45161290322581,97.38293925532895,0.9313263521031498,10,1,True,0.1957772672176361,0.009629720821976662
SmartATPG-GAE,324,15906,c6288,G2067:GO:sa1,easy,1,easy,91.54362416107382,99.04469246956904,7.501068308495334,77,1,True,0.2159598171710968,0.03188664838671684
SmartATPG-GAE,325,15975,c6288,G2590:GI0:sa0,easy,1,easy,49.375,56.25613003240052,6.881130032400548,69,1,True,0.1623692363500595,0.05781543254852295
SmartATPG-GAE,326,16116,c6288,G3583:GI1:sa0,easy,1,easy,86.90298507462687,101.22668498799116,14.323699913364237,141,1,True,0.2205503135919571,0.02016824297606945
SmartATPG-GAE,327,16507,c6288,G3310:GI0:sa0,easy,1,easy,40.0,78.57469313346809,38.574693133468145,391,1,True,0.17125511169433594,0.021290825679898262
SmartATPG-GAE,328,16593,c6288,G1163:GO:sa1,easy,1,easy,80.0,88.36428442285221,8.364284422852078,86,1,True,0.21939745545387268,0.05047650262713432
SmartATPG-GAE,329,16626,c6288,G2006:GI0:sa0,easy,1,easy,93.44262295081967,96.53140232290363,3.0887793720839776,33,1,True,0.3092763125896454,0.03913673385977745
SmartATPG-GAE,330,16691,c6288,G2114:GI1:sa0,easy,1,easy,91.75182481751824,98.07098296228823,6.319158144770037,65,1,True,0.29903295636177063,0.036422424018383026
SmartATPG-GAE,331,16827,c6288,G3747:GI1:sa0,easy,1,easy,80.0,93.18911141740965,13.18911141740962,136,1,True,0.34339243173599243,0.018052341416478157
SmartATPG-GAE,332,16938,c6288,G1481:GI1:sa0,easy,1,easy,80.0,91.0644320885065,11.064432088506445,111,1,True,0.23357775807380676,0.027713602408766747
SmartATPG-GAE,333,16995,c6288,G746:GO:sa1,easy,1,easy,99.04545454545455,104.4436750149726,5.398220469518089,57,1,True,0.15940120816230774,0.036063168197870255
SmartATPG-GAE,334,17058,c6288,G2553:GO:sa0,easy,1,easy,91.57894736842105,97.58846580065463,6.009518432233567,63,1,True,0.15342141687870026,0.03152290731668472
SmartATPG-GAE,335,17112,c6288,G2806:GI0:sa0,easy,1,easy,94.66666666666667,99.78215005039449,5.115483383727792,54,1,True,0.28317663073539734,0.026187613606452942
SmartATPG-GAE,336,17170,c6288,G3134:GI0:sa0,easy,1,easy,93.42857142857143,98.84854421700226,5.419972788430853,58,1,True,0.33806291222572327,0.02492889203131199
SmartATPG-GAE,337,17235,c6288,G893:GO:sa0,easy,1,easy,93.6923076923077,99.79979252602763,6.107484833719969,65,1,True,0.37657949328422546,0.0259600467979908
SmartATPG-GAE,338,17356,c6288,G2459:GI1:sa0,easy,1,easy,88.50267379679144,99.92101277415966,11.418338977368157,121,1,True,0.4691418409347534,0.02311386726796627
SmartATPG-GAE,339,17421,c6288,G1607:GO:sa1,easy,1,easy,88.4,94.46850133362983,6.068501333629795,65,1,True,0.4871515929698944,0.030974339693784714
SmartATPG-GAE,340,17534,c6288,G3226:GO:sa1,easy,1,easy,91.67883211678833,102.12709010212879,10.448257985340504,113,1,True,0.47092902660369873,0.029336752369999886
SmartATPG-GAE,341,17648,c6288,G2908:GO:sa0,easy,1,easy,89.28934010152284,99.89089202405917,10.60155192253633,114,1,True,0.5472031831741333,0.02971646934747696
SmartATPG-GAE,342,17724,c6288,G1751:GO:sa0,easy,1,easy,91.18110236220473,97.92585349593261,6.744751133727899,76,1,True,0.6349775195121765,0.03442707657814026
SmartATPG-GAE,343,17821,c6288,G3247:GO:sa1,easy,1,easy,92.95454545454545,101.66323554418972,8.70869008964432,97,1,True,0.6591116786003113,0.03327620029449463
SmartATPG-GAE,344,17882,c6288,G2322:GO:sa0,easy,1,easy,40.0,45.26756093854681,5.267560938546712,61,1,True,0.5234430432319641,0.08949790149927139
SmartATPG-GAE,345,17969,c6288,G4223:GI0:sa0,easy,1,easy,94.51127819548873,102.21910967563412,7.7078314801453836,87,1,True,0.48407724499702454,0.039285749197006226
SmartATPG-GAE,346,18093,c6288,G5582:GI0:sa0,easy,1,easy,80.0,91.23943601891645,11.239436018916633,124,1,True,0.4216971695423126,0.0374579131603241
SmartATPG-GAE,347,18186,c6288,G3126:GI0:sa0,easy,1,easy,91.88775510204081,100.35173994196957,8.463984839928775,93,1,True,0.3638787269592285,0.03762789070606232
SmartATPG-GAE,348,18262,c6288,G2339:GI1:sa0,easy,1,easy,71.46496815286625,78.17076358770272,6.705795434836247,76,1,True,0.27278760075569153,0.05365831032395363
SmartATPG-GAE,349,18333,c6288,G1964:GI0:sa0,easy,1,easy,84.7,90.96743566102015,6.267435661020072,71,1,True,0.2783277928829193,0.03642220050096512
SmartATPG-GAE,350,18341,c6288,G1580:GO:sa0,easy,1,easy,98.4,98.97698244696551,0.5769824469654979,8,1,True,0.28949958086013794,0.026760421693325043
